strategy_id,signal_date,rebalance_date,execution_date,ticker,action,previous_weight,target_weight,delta_weight,simulated_execution_price,turnover_contribution,estimated_transaction_cost,execution_convention,run_id,record_status
RESIDUAL_MOMENTUM_ENSEMBLE,2020-01-06,2020-01-06,2020-01-06,AAPL,BUY,0.0,0.041666666666666664,0.041666666666666664,73.44750213623047,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-03-04,2020-03-04,2020-03-04,GILD,COVER,-0.041666666666666664,0.0,0.041666666666666664,74.9000015258789,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-03-04,2020-03-04,2020-03-04,IBM,COVER,-0.041666666666666664,0.0,0.041666666666666664,125.7935028076172,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-03-04,2020-03-04,2020-03-04,JPM,SELL,0.041666666666666664,0.0,-0.041666666666666664,118.33000183105467,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-03-04,2020-03-04,2020-03-04,QCOM,BUY,0.0,0.041666666666666664,0.041666666666666664,79.12000274658203,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-03-04,2020-03-04,2020-03-04,SBUX,SELL,0.041666666666666664,0.0,-0.041666666666666664,79.29000091552734,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,AAPL,BUY,0.041666666666666664,0.045454545454545456,0.0037878787878787915,61.625,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,ADBE,BUY,0.041666666666666664,0.045454545454545456,0.0037878787878787915,307.0,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,AMAT,BUY,0.041666666666666664,0.045454545454545456,0.0037878787878787915,43.83000183105469,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,AMD,BUY,0.041666666666666664,0.045454545454545456,0.0037878787878787915,44.18000030517578,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,BKNG,SELL,0.0,-0.045454545454545456,-0.045454545454545456,51.75239944458008,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,CAT,SHORT,-0.041666666666666664,-0.045454545454545456,-0.0037878787878787915,112.08999633789062,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,COP,SHORT,-0.041666666666666664,-0.045454545454545456,-0.0037878787878787915,29.31999969482422,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,COST,BUY,0.041666666666666664,0.045454545454545456,0.0037878787878787915,282.3599853515625,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,CSCO,SHORT,-0.041666666666666664,-0.045454545454545456,-0.0037878787878787915,38.16999816894531,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,CVX,SHORT,-0.041666666666666664,-0.045454545454545456,-0.0037878787878787915,69.51000213623047,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,DE,COVER,-0.041666666666666664,0.0,0.041666666666666664,132.17999267578125,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,F,COVER,-0.041666666666666664,0.0,0.041666666666666664,4.630000114440918,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,GM,SHORT,-0.041666666666666664,-0.045454545454545456,-0.0037878787878787915,19.5,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,IBM,SELL,0.0,-0.045454545454545456,-0.045454545454545456,101.68260192871094,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,KO,BUY,0.0,0.045454545454545456,0.045454545454545456,42.47999954223633,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,LMT,SELL,0.041666666666666664,0.0,-0.041666666666666664,324.8299865722656,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,MA,SELL,0.041666666666666664,0.0,-0.041666666666666664,230.94000244140625,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,MDT,SELL,0.041666666666666664,0.0,-0.041666666666666664,87.11000061035156,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,MMM,SHORT,-0.041666666666666664,-0.045454545454545456,-0.0037878787878787915,110.36788940429688,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,MSFT,BUY,0.041666666666666664,0.045454545454545456,0.0037878787878787915,153.0,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,MU,BUY,0.0,0.045454545454545456,0.045454545454545456,40.54999923706055,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,NFLX,COVER,-0.041666666666666664,0.0,0.041666666666666664,37.60499954223633,0.041666666666666664,2.0833333333333333e-05,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,NVDA,BUY,0.041666666666666664,0.045454545454545456,0.0037878787878787915,6.391250133514404,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
RESIDUAL_MOMENTUM_ENSEMBLE,2020-04-01,2020-04-01,2020-04-01,ORCL,SHORT,-0.041666666666666664,-0.045454545454545456,-0.0037878787878787915,46.54999923706055,0.0037878787878787915,1.8939393939393958e-06,NEXT_OPEN_TO_OPEN,UNIVERSE_FOUNDATION_DIVERSE_STRATEGY_RESEARCH_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
