date,gross_return,transaction_cost,net_return,turnover,strategy_id,target_beta,hedge_notional,hedge_turnover,hedge_transaction_cost
2019-10-07,0.003375466654798361,8.171994538527516e-07,0.003374649455344508,0.0016343989077055032,HEDGED_RESIDUAL_MOMENTUM_V3,0.20416701279216254,-0.20416701279216254,0.0016343989077055032,8.171994538527516e-07
2019-10-08,-0.0010976214404827245,1.4529172602339713e-06,-0.0010990743577429585,0.0029058345204679425,HEDGED_RESIDUAL_MOMENTUM_V3,0.2012611782716946,-0.2012611782716946,0.0029058345204679425,1.4529172602339713e-06
2019-10-09,-9.105875093200902e-05,1.8142393915178967e-06,-9.287299032352692e-05,0.0036284787830357934,HEDGED_RESIDUAL_MOMENTUM_V3,0.1976326994886588,-0.1976326994886588,0.0036284787830357934,1.8142393915178967e-06
2019-10-10,-0.004849790753866554,2.872351783179544e-07,-0.0048500779890448716,0.0005744703566359088,HEDGED_RESIDUAL_MOMENTUM_V3,0.1982071698452947,-0.1982071698452947,0.0005744703566359088,2.872351783179544e-07
2019-10-11,0.0030621359887922682,7.665787666321089e-07,0.0030613694100256363,0.0015331575332642178,HEDGED_RESIDUAL_MOMENTUM_V3,0.19974032737855893,-0.19974032737855893,0.0015331575332642178,7.665787666321089e-07
2019-10-14,0.0020867480262829097,2.8545624601415688e-06,0.0020838934638227682,0.005709124920283137,HEDGED_RESIDUAL_MOMENTUM_V3,0.20544945229884207,-0.20544945229884207,0.005709124920283137,2.8545624601415688e-06
2019-10-15,-8.57713234749106e-05,1.0576318167190014e-06,-8.68289552916296e-05,0.0021152636334380026,HEDGED_RESIDUAL_MOMENTUM_V3,0.20333418866540406,-0.20333418866540406,0.0021152636334380026,1.0576318167190014e-06
2019-10-16,2.9720596094459173e-05,1.2801212640805027e-06,2.844047483037867e-05,0.0025602425281610053,HEDGED_RESIDUAL_MOMENTUM_V3,0.20589443119356507,-0.20589443119356507,0.0025602425281610053,1.2801212640805027e-06
2019-10-17,0.00011149976099538643,2.0676555059391533e-07,0.00011129299544479252,0.00041353110118783065,HEDGED_RESIDUAL_MOMENTUM_V3,0.2063079622947529,-0.2063079622947529,0.00041353110118783065,2.0676555059391533e-07
2019-10-18,-0.0015753964286677306,1.5411547851587327e-06,-0.0015769375834528893,0.0030823095703174652,HEDGED_RESIDUAL_MOMENTUM_V3,0.20322565272443543,-0.20322565272443543,0.0030823095703174652,1.5411547851587327e-06
2019-10-21,0.0046389635449579514,0.000708251636582141,0.00393071190837581,1.416503273164282,HEDGED_RESIDUAL_MOMENTUM_V3,-0.0466109537731801,0.0466109537731801,0.24983660649761552,0.00012491830324880775
2019-10-22,-0.007641119577749818,2.5958403283457033e-06,-0.007643715418078163,0.005191680656691407,HEDGED_RESIDUAL_MOMENTUM_V3,-0.04141927311648869,0.04141927311648869,0.005191680656691407,2.5958403283457033e-06
2019-10-23,-0.0025356301903297416,2.1627910859467123e-07,-0.0025358464694383363,0.00043255821718934245,HEDGED_RESIDUAL_MOMENTUM_V3,-0.041851831333678036,0.041851831333678036,0.00043255821718934245,2.1627910859467123e-07
2019-10-24,0.010141773240472166,2.0729421596643942e-06,0.010139700298312501,0.004145884319328788,HEDGED_RESIDUAL_MOMENTUM_V3,-0.045997715653006824,0.045997715653006824,0.004145884319328788,2.0729421596643942e-06
2019-10-25,-0.0018751881546863601,3.3324836547695795e-06,-0.0018785206383411298,0.006664967309539159,HEDGED_RESIDUAL_MOMENTUM_V3,-0.05266268296254598,0.05266268296254598,0.006664967309539159,3.3324836547695795e-06
2019-10-28,0.0014231869007636881,2.8554839179688494e-06,0.0014203314168457193,0.005710967835937698,HEDGED_RESIDUAL_MOMENTUM_V3,-0.046951715126608284,0.046951715126608284,0.005710967835937698,2.8554839179688494e-06
2019-10-29,-0.009058452030992129,7.783213535680345e-07,-0.009059230352345697,0.001556642707136069,HEDGED_RESIDUAL_MOMENTUM_V3,-0.045395072419472215,0.045395072419472215,0.001556642707136069,7.783213535680345e-07
2019-10-30,0.0034742816501037947,5.541964774047808e-06,0.0034687396853297467,0.011083929548095617,HEDGED_RESIDUAL_MOMENTUM_V3,-0.05647900196756783,0.05647900196756783,0.011083929548095617,5.541964774047808e-06
2019-10-31,-0.0042653387608519765,1.7618466586469054e-06,-0.004267100607510624,0.0035236933172938106,HEDGED_RESIDUAL_MOMENTUM_V3,-0.05295530865027402,0.05295530865027402,0.0035236933172938106,1.7618466586469054e-06
2019-11-01,0.002148313912256921,1.6815198675507667e-06,0.00214663239238937,0.0033630397351015334,HEDGED_RESIDUAL_MOMENTUM_V3,-0.04959226891517249,0.04959226891517249,0.0033630397351015334,1.6815198675507667e-06
2019-11-04,-0.001276309411057952,1.4533717401254775e-05,-0.0012908431284592067,0.029067434802509548,HEDGED_RESIDUAL_MOMENTUM_V3,-0.07865970371768204,0.07865970371768204,0.029067434802509548,1.4533717401254775e-05
2019-11-05,0.004043116988071241,2.5228867672180343e-06,0.004040594101304023,0.005045773534436068,HEDGED_RESIDUAL_MOMENTUM_V3,-0.0837054772521181,0.0837054772521181,0.005045773534436068,2.5228867672180343e-06
2019-11-06,0.005534041240783808,4.609054160028547e-07,0.005533580335367805,0.0009218108320057095,HEDGED_RESIDUAL_MOMENTUM_V3,-0.0827836664201124,0.0827836664201124,0.0009218108320057095,4.609054160028547e-07
2019-11-07,0.004050008283412664,3.935328759552402e-06,0.004046072954653111,0.007870657519104804,HEDGED_RESIDUAL_MOMENTUM_V3,-0.0906543239392172,0.0906543239392172,0.007870657519104804,3.935328759552402e-06
2019-11-08,-0.0014552204166060566,6.241386665661854e-06,-0.0014614618032717185,0.012482773331323707,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1031370972705409,0.1031370972705409,0.012482773331323707,6.241386665661854e-06
2019-11-11,0.0037241730677254332,6.304568799558875e-08,0.0037241100220374375,0.00012609137599117748,HEDGED_RESIDUAL_MOMENTUM_V3,-0.10326318864653208,0.10326318864653208,0.00012609137599117748,6.304568799558875e-08
2019-11-12,-0.00019244008602907253,1.1921203101771944e-06,-0.00019363220633924973,0.0023842406203543887,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1008789480261777,0.1008789480261777,0.0023842406203543887,1.1921203101771944e-06
2019-11-13,0.002275237640414587,1.5208242061277856e-07,0.0022750855579939744,0.0003041648412255571,HEDGED_RESIDUAL_MOMENTUM_V3,-0.10118311286740325,0.10118311286740325,0.0003041648412255571,1.5208242061277856e-07
2019-11-14,0.001534688906975799,1.1496226000868442e-06,0.001533539284375712,0.0022992452001736885,HEDGED_RESIDUAL_MOMENTUM_V3,-0.09888386766722956,0.09888386766722956,0.0022992452001736885,1.1496226000868442e-06
2019-11-15,-0.0010272982764103248,2.253412903019093e-06,-0.001029551689313344,0.004506825806038187,HEDGED_RESIDUAL_MOMENTUM_V3,-0.10339069347326775,0.10339069347326775,0.004506825806038187,2.253412903019093e-06
2019-11-18,0.0048690726327512614,0.0006878462429379538,0.004181226389813308,1.3756924858759076,HEDGED_RESIDUAL_MOMENTUM_V3,-0.3124165126825087,0.3124165126825087,0.20902581920924096,0.00010451290960462048
2019-11-19,0.0006345645726405794,9.829295009827635e-05,0.000536271622542303,0.1965859001965527,HEDGED_RESIDUAL_MOMENTUM_V3,-0.115830612485956,0.115830612485956,0.1965859001965527,9.829295009827635e-05
2019-11-20,-0.00044454236535271805,2.1476866863459274e-06,-0.000446690052039064,0.004295373372691855,HEDGED_RESIDUAL_MOMENTUM_V3,-0.12012598585864785,0.12012598585864785,0.004295373372691855,2.1476866863459274e-06
2019-11-21,-0.0022547213881511418,2.8266218386105367e-06,-0.0022575480099897524,0.005653243677221073,HEDGED_RESIDUAL_MOMENTUM_V3,-0.11447274218142678,0.11447274218142678,0.005653243677221073,2.8266218386105367e-06
2019-11-22,0.000917619847275149,1.5436886579649617e-06,0.000916076158617184,0.0030873773159299234,HEDGED_RESIDUAL_MOMENTUM_V3,-0.11138536486549686,0.11138536486549686,0.0030873773159299234,1.5436886579649617e-06
2019-11-25,-0.0022568371503591616,1.3425930463087308e-06,-0.0022581797434054703,0.0026851860926174614,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1087001787728794,0.1087001787728794,0.0026851860926174614,1.3425930463087308e-06
2019-11-26,0.00358758026805603,9.007138591577077e-07,0.003586679554196872,0.0018014277183154154,HEDGED_RESIDUAL_MOMENTUM_V3,-0.11050160649119481,0.11050160649119481,0.0018014277183154154,9.007138591577077e-07
2019-11-27,0.005436443227099815,3.7365104094904402e-06,0.005432706716690324,0.00747302081898088,HEDGED_RESIDUAL_MOMENTUM_V3,-0.10302858567221393,0.10302858567221393,0.00747302081898088,3.7365104094904402e-06
2019-11-29,-0.0005541256974326872,2.6830062653913357e-06,-0.0005568087036980785,0.005366012530782671,HEDGED_RESIDUAL_MOMENTUM_V3,-0.09766257314143126,0.09766257314143126,0.005366012530782671,2.6830062653913357e-06
2019-12-02,-0.0015477774951766074,5.895739048086455e-06,-0.0015536732342246939,0.011791478096172911,HEDGED_RESIDUAL_MOMENTUM_V3,-0.08587109504525835,0.08587109504525835,0.011791478096172911,5.895739048086455e-06
2019-12-03,0.0001776712355680154,4.109065985892294e-07,0.00017726032896942618,0.0008218131971784587,HEDGED_RESIDUAL_MOMENTUM_V3,-0.08504928184807989,0.08504928184807989,0.0008218131971784587,4.109065985892294e-07
2019-12-04,-0.0010375120137863772,8.808058806642704e-06,-0.0010463200725930198,0.01761611761328541,HEDGED_RESIDUAL_MOMENTUM_V3,-0.06743316423479448,0.06743316423479448,0.01761611761328541,8.808058806642704e-06
2019-12-05,-0.002533337301385532,6.550150981810169e-06,-0.002539887452367342,0.013100301963620338,HEDGED_RESIDUAL_MOMENTUM_V3,-0.05433286227117414,0.05433286227117414,0.013100301963620338,6.550150981810169e-06
2019-12-06,0.0015042041798427983,3.321882696096661e-06,0.0015008822971467016,0.006643765392193322,HEDGED_RESIDUAL_MOMENTUM_V3,-0.04768909687898082,0.04768909687898082,0.006643765392193322,3.321882696096661e-06
2019-12-09,-0.0014107117805762924,1.281440883075871e-07,-0.0014108399246646,0.0002562881766151742,HEDGED_RESIDUAL_MOMENTUM_V3,-0.04794538505559599,0.04794538505559599,0.0002562881766151742,1.281440883075871e-07
2019-12-10,-0.0032465709501058146,2.0840739328564438e-07,-0.0032467793574991,0.00041681478657128873,HEDGED_RESIDUAL_MOMENTUM_V3,-0.047528570269024704,0.047528570269024704,0.00041681478657128873,2.0840739328564438e-07
2019-12-11,-0.0010853475356411035,4.3200442955080787e-07,-0.0010857795400706543,0.0008640088591016157,HEDGED_RESIDUAL_MOMENTUM_V3,-0.04666456140992309,0.04666456140992309,0.0008640088591016157,4.3200442955080787e-07
2019-12-12,-0.006391543530155265,1.7801815792190812e-06,-0.006393323711734484,0.0035603631584381623,HEDGED_RESIDUAL_MOMENTUM_V3,-0.043104198251484926,0.043104198251484926,0.0035603631584381623,1.7801815792190812e-06
2019-12-13,0.0016275965204375427,3.7314536754313074e-06,0.0016238650667621114,0.0074629073508626145,HEDGED_RESIDUAL_MOMENTUM_V3,-0.05056710560234754,0.05056710560234754,0.0074629073508626145,3.7314536754313074e-06
2019-12-16,-0.0004325648721165881,2.2519646688065957e-07,-0.0004327900685834688,0.0004503929337613191,HEDGED_RESIDUAL_MOMENTUM_V3,-0.05101749853610886,0.05101749853610886,0.0004503929337613191,2.2519646688065957e-07
2019-12-17,-0.0002402517824496341,0.0006436784187782857,-0.0008839302012279197,1.2873568375565716,HEDGED_RESIDUAL_MOMENTUM_V3,-0.20504100275934703,0.20504100275934703,0.15402350422323818,7.701175211161909e-05
2019-12-18,-0.0022285445159903874,6.785023877557278e-07,-0.002229223018378143,0.0013570047755114556,HEDGED_RESIDUAL_MOMENTUM_V3,-0.20639800753485849,0.20639800753485849,0.0013570047755114556,6.785023877557278e-07
2019-12-19,-0.0008499780900441509,5.755603129825371e-06,-0.0008557336931739762,0.011511206259650741,HEDGED_RESIDUAL_MOMENTUM_V3,-0.19488680127520774,0.19488680127520774,0.011511206259650741,5.755603129825371e-06
2019-12-20,0.0008911530236520019,4.090665388972736e-08,0.0008911121169981122,8.181330777945472e-05,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1948049879674283,0.1948049879674283,8.181330777945472e-05,4.090665388972736e-08
2019-12-23,-0.005349053175747602,2.974536786115256e-06,-0.005352027712533717,0.005949073572230512,HEDGED_RESIDUAL_MOMENTUM_V3,-0.18885591439519778,0.18885591439519778,0.005949073572230512,2.974536786115256e-06
2019-12-24,0.0014806655343323207,2.3913137340091233e-06,0.0014782742205983117,0.004782627468018247,HEDGED_RESIDUAL_MOMENTUM_V3,-0.18407328692717953,0.18407328692717953,0.004782627468018247,2.3913137340091233e-06
2019-12-26,0.011771645846816205,4.226549598634888e-08,0.011771603581320218,8.453099197269776e-05,HEDGED_RESIDUAL_MOMENTUM_V3,-0.18398875593520683,0.18398875593520683,8.453099197269776e-05,4.226549598634888e-08
2019-12-27,0.003293122714401972,2.9001713625712994e-06,0.0032902225430394005,0.005800342725142599,HEDGED_RESIDUAL_MOMENTUM_V3,-0.17818841321006423,0.17818841321006423,0.005800342725142599,2.9001713625712994e-06
2019-12-30,0.010250448920791301,5.7300610078790534e-06,0.010244718859783423,0.011460122015758106,HEDGED_RESIDUAL_MOMENTUM_V3,-0.16672829119430613,0.16672829119430613,0.011460122015758106,5.7300610078790534e-06
2019-12-31,-2.3310318761134586e-06,3.5413380827461206e-06,-5.872369958859579e-06,0.007082676165492241,HEDGED_RESIDUAL_MOMENTUM_V3,-0.17381096735979837,0.17381096735979837,0.007082676165492241,3.5413380827461206e-06
2020-01-02,-0.005189204021869067,4.97462829074917e-06,-0.0051941786501598156,0.00994925658149834,HEDGED_RESIDUAL_MOMENTUM_V3,-0.16386171077830003,0.16386171077830003,0.00994925658149834,4.97462829074917e-06
2020-01-03,0.011336711329004405,1.9066297623858835e-06,0.011334804699242019,0.003813259524771767,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1676749703030718,0.1676749703030718,0.003813259524771767,1.9066297623858835e-06
2020-01-06,-0.006295687497240418,1.121438370496025e-06,-0.0062968089356109135,0.0022428767409920503,HEDGED_RESIDUAL_MOMENTUM_V3,-0.16543209356207975,0.16543209356207975,0.0022428767409920503,1.121438370496025e-06
2020-01-07,-0.0062105513374729375,8.65572857330632e-07,-0.006211416910330268,0.001731145714661264,HEDGED_RESIDUAL_MOMENTUM_V3,-0.16370094784741848,0.16370094784741848,0.001731145714661264,8.65572857330632e-07
2020-01-08,0.0043721592123998326,2.128150122471459e-06,0.004370031062277361,0.004256300244942918,HEDGED_RESIDUAL_MOMENTUM_V3,-0.15944464760247556,0.15944464760247556,0.004256300244942918,2.128150122471459e-06
2020-01-09,0.0016478332370117171,9.390026272337413e-06,0.0016384432107393798,0.018780052544674825,HEDGED_RESIDUAL_MOMENTUM_V3,-0.14066459505780074,0.14066459505780074,0.018780052544674825,9.390026272337413e-06
2020-01-10,-0.0009711120258694657,7.055986471870418e-07,-0.0009718176245166528,0.0014111972943740836,HEDGED_RESIDUAL_MOMENTUM_V3,-0.14207579235217482,0.14207579235217482,0.0014111972943740836,7.055986471870418e-07
2020-01-13,-0.004272017345738675,3.1985632440893754e-06,-0.004275215908982765,0.00639712648817875,HEDGED_RESIDUAL_MOMENTUM_V3,-0.13567866586399607,0.13567866586399607,0.00639712648817875,3.1985632440893754e-06
2020-01-14,-0.0025338430354710827,2.503417203070235e-07,-0.0025340933771913895,0.000500683440614047,HEDGED_RESIDUAL_MOMENTUM_V3,-0.13617934930461012,0.13617934930461012,0.000500683440614047,2.503417203070235e-07
2020-01-15,0.0031529256166693024,4.5699315816374877e-07,0.003152468623511139,0.0009139863163274975,HEDGED_RESIDUAL_MOMENTUM_V3,-0.13526536298828262,0.13526536298828262,0.0009139863163274975,4.5699315816374877e-07
2020-01-16,-0.0008293259928859269,0.00036105124825893824,-0.0011903772411448652,0.7221024965178765,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1476904401513205,0.1476904401513205,0.012425077163037868,6.212538581518934e-06
2020-01-17,0.001952937640251659,2.2709731642350656e-06,0.001950666667087424,0.004541946328470131,HEDGED_RESIDUAL_MOMENTUM_V3,-0.14314849382285036,0.14314849382285036,0.004541946328470131,2.2709731642350656e-06
2020-01-21,0.001021433949033812,1.992457226040842e-06,0.0010194414918077712,0.003984914452081684,HEDGED_RESIDUAL_MOMENTUM_V3,-0.14713340827493204,0.14713340827493204,0.003984914452081684,1.992457226040842e-06
2020-01-22,0.002991205184756745,5.100432286556323e-06,0.0029861047524701884,0.010200864573112645,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1573342728480447,0.1573342728480447,0.010200864573112645,5.100432286556323e-06
2020-01-23,0.0002777908599535424,1.7807182560774376e-06,0.00027601014169746494,0.0035614365121548752,HEDGED_RESIDUAL_MOMENTUM_V3,-0.16089570936019956,0.16089570936019956,0.0035614365121548752,1.7807182560774376e-06
2020-01-24,0.009683944535802331,1.6109033069537231e-06,0.009682333632495377,0.0032218066139074464,HEDGED_RESIDUAL_MOMENTUM_V3,-0.15767390274629212,0.15767390274629212,0.0032218066139074464,1.6109033069537231e-06
2020-01-27,-0.0005698057004448879,1.7456479854950914e-06,-0.000571551348430383,0.0034912959709901825,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1611651987172823,0.1611651987172823,0.0034912959709901825,1.7456479854950914e-06
2020-01-28,0.000663169963893313,9.456344273443884e-06,0.0006537136196198691,0.018912688546887768,HEDGED_RESIDUAL_MOMENTUM_V3,-0.18007788726417007,0.18007788726417007,0.018912688546887768,9.456344273443884e-06
2020-01-29,0.0012485775863577738,1.301483935554182e-06,0.0012472761024222196,0.0026029678711083637,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1774749193930617,0.1774749193930617,0.0026029678711083637,1.301483935554182e-06
2020-01-30,0.0002990458602710666,8.073290083068508e-07,0.00029823853126275974,0.0016146580166137015,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1790895774096754,0.1790895774096754,0.0016146580166137015,8.073290083068508e-07
2020-01-31,0.006285347242907459,1.5588503947877613e-05,0.006269758738959581,0.031177007895755227,HEDGED_RESIDUAL_MOMENTUM_V3,-0.14791256951392018,0.14791256951392018,0.031177007895755227,1.5588503947877613e-05
2020-02-03,-0.010065943181713808,1.0320539349908954e-06,-0.0100669752356488,0.0020641078699817905,HEDGED_RESIDUAL_MOMENTUM_V3,-0.14997667738390197,0.14997667738390197,0.0020641078699817905,1.0320539349908954e-06
2020-02-04,-0.004335951772346687,8.257036256232309e-07,-0.00433677747597231,0.0016514072512464617,HEDGED_RESIDUAL_MOMENTUM_V3,-0.15162808463514843,0.15162808463514843,0.0016514072512464617,8.257036256232309e-07
2020-02-05,-0.0013130823361054051,1.0698674518991314e-07,-0.001313189322850595,0.00021397349037982627,HEDGED_RESIDUAL_MOMENTUM_V3,-0.15184205812552826,0.15184205812552826,0.00021397349037982627,1.0698674518991314e-07
2020-02-06,0.010404766626370436,6.188501644772721e-06,0.010398578124725662,0.01237700328954544,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1642190614150737,0.1642190614150737,0.01237700328954544,6.188501644772721e-06
2020-02-07,0.0067440633875473265,2.5153400408333553e-06,0.0067415480475064935,0.005030680081666711,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1692497414967404,0.1692497414967404,0.005030680081666711,2.5153400408333553e-06
2020-02-10,-0.0010047185319266962,5.577037063607612e-06,-0.001010295568990304,0.011154074127215224,HEDGED_RESIDUAL_MOMENTUM_V3,-0.18040381562395563,0.18040381562395563,0.011154074127215224,5.577037063607612e-06
2020-02-11,-0.012724731695364883,1.769453480071251e-06,-0.012726501148844955,0.0035389069601425016,HEDGED_RESIDUAL_MOMENTUM_V3,-0.17686490866381313,0.17686490866381313,0.0035389069601425016,1.769453480071251e-06
2020-02-12,-2.2811267221679648e-05,1.4720683862598366e-06,-2.4283335607939484e-05,0.002944136772519673,HEDGED_RESIDUAL_MOMENTUM_V3,-0.17392077189129346,0.17392077189129346,0.002944136772519673,1.4720683862598366e-06
2020-02-13,0.001439742284100035,2.3962498198054907e-06,0.0014373460342802296,0.004792499639610981,HEDGED_RESIDUAL_MOMENTUM_V3,-0.17871327153090444,0.17871327153090444,0.004792499639610981,2.3962498198054907e-06
2020-02-14,0.007968727549454045,0.00033542851021468433,0.0076332990392393605,0.6708570204293687,HEDGED_RESIDUAL_MOMENTUM_V3,-0.22457029196027306,0.22457029196027306,0.04585702042936862,2.2928510214684312e-05
2020-02-18,-0.0030661183140655622,0.00023068696119617102,-0.0032968052752617334,0.46137392239234204,HEDGED_RESIDUAL_MOMENTUM_V3,-0.6859442143526151,0.6859442143526151,0.46137392239234204,0.00023068696119617102
2020-02-19,-0.010776229369347481,1.6838038321077553e-06,-0.010777913173179589,0.0033676076642155106,HEDGED_RESIDUAL_MOMENTUM_V3,-0.6825766066883996,0.6825766066883996,0.0033676076642155106,1.6838038321077553e-06
2020-02-20,-0.0016889160112166192,6.821935462769768e-06,-0.0016957379466793889,0.013643870925539536,HEDGED_RESIDUAL_MOMENTUM_V3,-0.66893273576286,0.66893273576286,0.013643870925539536,6.821935462769768e-06
2020-02-21,-0.0009203325794069385,1.6793422102168164e-07,-0.0009205005136279601,0.0003358684420433633,HEDGED_RESIDUAL_MOMENTUM_V3,-0.6692686042049034,0.6692686042049034,0.0003358684420433633,1.6793422102168164e-07
2020-02-24,-0.004561183458433995,9.496726679782187e-06,-0.0045706801851137764,0.018993453359564372,HEDGED_RESIDUAL_MOMENTUM_V3,-0.6882620575644678,0.6882620575644678,0.018993453359564372,9.496726679782187e-06
2020-02-25,-0.00732185459660022,2.668191087636901e-05,-0.007348536507476589,0.05336382175273802,HEDGED_RESIDUAL_MOMENTUM_V3,-0.6348982358117298,0.6348982358117298,0.05336382175273802,2.668191087636901e-05
2020-02-26,-0.005651886044374232,5.3122227735695025e-05,-0.005705008272109927,0.10624445547139005,HEDGED_RESIDUAL_MOMENTUM_V3,-0.5286537803403397,0.5286537803403397,0.10624445547139005,5.3122227735695025e-05
2020-02-27,-0.03500930322231902,2.1150696943481596e-06,-0.035011418292013374,0.004230139388696319,HEDGED_RESIDUAL_MOMENTUM_V3,-0.5244236409516434,0.5244236409516434,0.004230139388696319,2.1150696943481596e-06
2020-02-28,-0.00776160287468501,7.009340602258297e-05,-0.007831696280707592,0.14018681204516592,HEDGED_RESIDUAL_MOMENTUM_V3,-0.3842368289064775,0.3842368289064775,0.14018681204516592,7.009340602258297e-05
2020-03-02,0.02498312017937611,1.9020267610387444e-05,0.024964099911765722,0.038040535220774885,HEDGED_RESIDUAL_MOMENTUM_V3,-0.3461962936857026,0.3461962936857026,0.038040535220774885,1.9020267610387444e-05
2020-03-03,0.004074983430197935,5.8347458269632585e-05,0.004016635971928303,0.11669491653926517,HEDGED_RESIDUAL_MOMENTUM_V3,-0.22950137714643742,0.22950137714643742,0.11669491653926517,5.8347458269632585e-05
2020-03-04,0.00665873406667356,3.016020022011512e-06,0.006655718046651549,0.006032040044023024,HEDGED_RESIDUAL_MOMENTUM_V3,-0.23553341719046045,0.23553341719046045,0.006032040044023024,3.016020022011512e-06
2020-03-05,0.0015190282395213493,1.4073330705785258e-05,0.001504954908815564,0.028146661411570517,HEDGED_RESIDUAL_MOMENTUM_V3,-0.20738675577888993,0.20738675577888993,0.028146661411570517,1.4073330705785258e-05
2020-03-06,0.00010110282576289431,9.952885414224678e-06,9.114994034866964e-05,0.019905770828449354,HEDGED_RESIDUAL_MOMENTUM_V3,-0.22729252660733928,0.22729252660733928,0.019905770828449354,9.952885414224678e-06
2020-03-09,0.007465498180466881,1.657666602704194e-07,0.00746533241380661,0.00033153332054083884,HEDGED_RESIDUAL_MOMENTUM_V3,-0.22762405992788012,0.22762405992788012,0.00033153332054083884,1.657666602704194e-07
2020-03-10,0.0017770444494308846,3.5176718627270844e-07,0.001776692682244612,0.0007035343725454168,HEDGED_RESIDUAL_MOMENTUM_V3,-0.2269205255553347,0.2269205255553347,0.0007035343725454168,3.5176718627270844e-07
2020-03-11,-0.002455903797241466,3.2456702823534106e-06,-0.0024591494675238195,0.006491340564706821,HEDGED_RESIDUAL_MOMENTUM_V3,-0.23341186612004153,0.23341186612004153,0.006491340564706821,3.2456702823534106e-06
2020-03-12,-0.009193450175452124,7.638250284303774e-06,-0.009201088425736428,0.015276500568607548,HEDGED_RESIDUAL_MOMENTUM_V3,-0.21813536555143398,0.21813536555143398,0.015276500568607548,7.638250284303774e-06
2020-03-13,-0.012471556777548463,1.8291687004264978e-05,-0.012489848464552727,0.036583374008529956,HEDGED_RESIDUAL_MOMENTUM_V3,-0.18155199154290402,0.18155199154290402,0.036583374008529956,1.8291687004264978e-05
2020-03-16,0.008524174875069793,0.0005312288165915806,0.007992946058478213,1.0624576331831612,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1503443583597428,0.1503443583597428,0.03120763318316122,1.560381659158061e-05
2020-03-17,0.010929050464414844,2.1884209952866927e-05,0.010907166254461977,0.04376841990573385,HEDGED_RESIDUAL_MOMENTUM_V3,-0.10657593845400895,0.10657593845400895,0.04376841990573385,2.1884209952866927e-05
2020-03-18,0.01791823782688829,9.70778041737895e-06,0.017908530046470913,0.0194155608347579,HEDGED_RESIDUAL_MOMENTUM_V3,-0.08716037761925105,0.08716037761925105,0.0194155608347579,9.70778041737895e-06
2020-03-19,-0.03239563856446611,1.3365166751424795e-06,-0.032396975081141255,0.002673033350284959,HEDGED_RESIDUAL_MOMENTUM_V3,-0.08983341096953601,0.08983341096953601,0.002673033350284959,1.3365166751424795e-06
2020-03-20,-0.020196738346115024,1.2783904423750562e-05,-0.020209522250538774,0.025567808847501122,HEDGED_RESIDUAL_MOMENTUM_V3,-0.11540121981703713,0.11540121981703713,0.025567808847501122,1.2783904423750562e-05
2020-03-23,-0.0036829114177641836,2.1101294213902304e-06,-0.003685021547185574,0.004220258842780461,HEDGED_RESIDUAL_MOMENTUM_V3,-0.11118096097425667,0.11118096097425667,0.004220258842780461,2.1101294213902304e-06
2020-03-24,-0.02050747877375046,2.1267669088589765e-06,-0.020509605540659316,0.004253533817717953,HEDGED_RESIDUAL_MOMENTUM_V3,-0.10692742715653872,0.10692742715653872,0.004253533817717953,2.1267669088589765e-06
2020-03-25,0.00425393645880404,1.280986481774138e-05,0.004241126593986298,0.025619729635482758,HEDGED_RESIDUAL_MOMENTUM_V3,-0.13254715679202148,0.13254715679202148,0.025619729635482758,1.280986481774138e-05
2020-03-26,0.03310038705459528,1.6939522796430712e-06,0.03309869310231564,0.0033879045592861423,HEDGED_RESIDUAL_MOMENTUM_V3,-0.13593506135130762,0.13593506135130762,0.0033879045592861423,1.6939522796430712e-06
2020-03-27,0.021214874355124626,1.3470044766747458e-05,0.02120140431035788,0.026940089533494915,HEDGED_RESIDUAL_MOMENTUM_V3,-0.1089949718178127,0.1089949718178127,0.026940089533494915,1.3470044766747458e-05
2020-03-30,0.004461352996543545,2.9717677653425883e-06,0.004458381228778202,0.005943535530685176,HEDGED_RESIDUAL_MOMENTUM_V3,-0.11493850734849788,0.11493850734849788,0.005943535530685176,2.9717677653425883e-06
2020-03-31,-0.0034239942451643225,1.617743018604019e-06,-0.0034256119881829264,0.003235486037208038,HEDGED_RESIDUAL_MOMENTUM_V3,-0.11170302131128984,0.11170302131128984,0.003235486037208038,1.617743018604019e-06
2020-04-01,0.0009467392955329916,6.234159650647664e-09,0.0009467330613733409,1.2468319301295328e-05,HEDGED_RESIDUAL_MOMENTUM_V3,-0.11171548963059114,0.11171548963059114,1.2468319301295328e-05,6.234159650647664e-09
