strategy_id,signal_date,rebalance_date,execution_date,ticker,action,previous_weight,target_weight,delta_weight,simulated_execution_price,turnover_contribution,estimated_transaction_cost,execution_convention,run_id,record_status
QUALITY_PROFITABILITY,2018-01-31,2018-01-31,2018-01-31,CAT,SELL,0.0,-0.125,-0.125,164.6999969482422,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-04-27,2018-04-27,2018-04-27,IBM,SELL,0.0,-0.125,-0.125,140.38241577148438,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-04-27,2018-04-27,2018-04-27,META,SELL,0.125,0.0,-0.125,176.80999755859375,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-04-27,2018-04-27,2018-04-27,PEP,SELL,0.0,-0.125,-0.125,102.22000122070312,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-04-27,2018-04-27,2018-04-27,TGT,BUY,0.0,0.125,0.125,71.51000213623047,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-04-27,2018-04-27,2018-04-27,WMT,BUY,0.0,0.125,0.125,29.290000915527344,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-05-25,2018-05-25,2018-05-25,CAT,SELL,0.0,-0.125,-0.125,156.9199981689453,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-05-25,2018-05-25,2018-05-25,HD,SELL,0.125,0.0,-0.125,186.7100067138672,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-05-25,2018-05-25,2018-05-25,IBM,COVER,-0.125,0.0,0.125,137.5717010498047,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-05-25,2018-05-25,2018-05-25,MU,BUY,0.0,0.125,0.125,60.84999847412109,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-05-25,2018-05-25,2018-05-25,SBUX,BUY,0.0,0.125,0.125,57.68000030517578,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-05-25,2018-05-25,2018-05-25,WMT,SELL,0.125,0.0,-0.125,27.61666679382324,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-06-25,2018-06-25,2018-06-25,LOW,SELL,0.125,0.0,-0.125,97.76000213623048,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-06-25,2018-06-25,2018-06-25,MSFT,BUY,0.0,0.125,0.125,100.0,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-06-25,2018-06-25,2018-06-25,NKE,BUY,0.0,0.125,0.125,73.31999969482422,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-06-25,2018-06-25,2018-06-25,TGT,SELL,0.125,0.0,-0.125,76.12000274658203,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-07-24,2018-07-24,2018-07-24,PEP,COVER,-0.125,0.0,0.125,114.13999938964844,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-07-24,2018-07-24,2018-07-24,WMT,SELL,0.0,-0.125,-0.125,29.37333297729492,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-08-21,2018-08-21,2018-08-21,HD,BUY,0.0,0.125,0.125,198.8300018310547,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-08-21,2018-08-21,2018-08-21,MSFT,SELL,0.125,0.0,-0.125,106.91999816894533,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-09-19,2018-09-19,2018-09-19,AMZN,SELL,0.0,-0.125,-0.125,97.0250015258789,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-09-19,2018-09-19,2018-09-19,WMT,COVER,-0.125,0.0,0.125,31.856666564941406,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-10-17,2018-10-17,2018-10-17,AMZN,COVER,-0.125,0.0,0.125,92.1395034790039,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-10-17,2018-10-17,2018-10-17,META,BUY,0.0,0.125,0.125,159.55999755859375,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-10-17,2018-10-17,2018-10-17,NKE,SELL,0.125,0.0,-0.125,77.5199966430664,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-10-17,2018-10-17,2018-10-17,ORCL,SELL,0.0,-0.125,-0.125,47.43000030517578,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-11-14,2018-11-14,2018-11-14,CAT,COVER,-0.125,0.0,0.125,127.2699966430664,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-11-14,2018-11-14,2018-11-14,MSFT,SELL,0.0,-0.125,-0.125,108.0999984741211,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-12-14,2018-12-14,2018-12-14,CSCO,SELL,0.0,-0.125,-0.125,46.369998931884766,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2018-12-14,2018-12-14,2018-12-14,MSFT,COVER,-0.125,0.0,0.125,108.25,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-01-15,2019-01-15,2019-01-15,LOW,BUY,0.0,0.125,0.125,95.7699966430664,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-01-15,2019-01-15,2019-01-15,MSFT,SELL,0.0,-0.125,-0.125,102.51000213623048,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-01-15,2019-01-15,2019-01-15,MU,SELL,0.125,0.0,-0.125,35.02000045776367,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-01-15,2019-01-15,2019-01-15,ORCL,COVER,-0.125,0.0,0.125,47.470001220703125,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-02-13,2019-02-13,2019-02-13,GOOGL,BUY,0.0,0.125,0.125,56.652000427246094,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-02-13,2019-02-13,2019-02-13,MSFT,COVER,-0.125,0.0,0.125,107.5,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-02-13,2019-02-13,2019-02-13,ORCL,SELL,0.0,-0.125,-0.125,51.25,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-02-13,2019-02-13,2019-02-13,SBUX,SELL,0.125,0.0,-0.125,69.80999755859375,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-03-14,2019-03-14,2019-03-14,AAPL,SELL,0.0,-0.125,-0.125,45.97499847412109,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-03-14,2019-03-14,2019-03-14,CSCO,COVER,-0.125,0.0,0.125,52.630001068115234,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-04-11,2019-04-11,2019-04-11,COST,SELL,0.0,-0.125,-0.125,243.6199951171875,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-04-11,2019-04-11,2019-04-11,GOOGL,SELL,0.125,0.0,-0.125,60.44499969482422,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-04-11,2019-04-11,2019-04-11,NKE,BUY,0.0,0.125,0.125,84.9000015258789,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-04-11,2019-04-11,2019-04-11,ORCL,COVER,-0.125,0.0,0.125,54.04999923706055,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-05-10,2019-05-10,2019-05-10,AAPL,COVER,-0.125,0.0,0.125,49.35499954223633,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-05-10,2019-05-10,2019-05-10,AMD,SELL,0.0,-0.125,-0.125,27.030000686645508,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-05-10,2019-05-10,2019-05-10,COST,COVER,-0.125,0.0,0.125,242.94000244140625,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-05-10,2019-05-10,2019-05-10,META,SELL,0.125,0.0,-0.125,188.25,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-05-10,2019-05-10,2019-05-10,MU,BUY,0.0,0.125,0.125,39.0099983215332,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-05-10,2019-05-10,2019-05-10,PEP,SELL,0.0,-0.125,-0.125,126.13999938964844,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-06-10,2019-06-10,2019-06-10,CSCO,BUY,0.0,0.125,0.125,56.13999938964844,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-06-10,2019-06-10,2019-06-10,HD,SELL,0.125,0.0,-0.125,198.55999755859372,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-06-10,2019-06-10,2019-06-10,LOW,SELL,0.125,0.0,-0.125,97.5,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-06-10,2019-06-10,2019-06-10,MSFT,BUY,0.0,0.125,0.125,132.39999389648438,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-06-10,2019-06-10,2019-06-10,PEP,COVER,-0.125,0.0,0.125,133.17999267578125,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-06-10,2019-06-10,2019-06-10,WMT,SELL,0.0,-0.125,-0.125,35.49333190917969,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-08-06,2019-08-06,2019-08-06,AAPL,BUY,0.0,0.125,0.125,49.07749938964844,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-08-06,2019-08-06,2019-08-06,CSCO,SELL,0.125,0.0,-0.125,51.95000076293945,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-08-06,2019-08-06,2019-08-06,MU,SELL,0.125,0.0,-0.125,42.66999816894531,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-08-06,2019-08-06,2019-08-06,SBUX,BUY,0.0,0.125,0.125,94.30999755859376,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-09-04,2019-09-04,2019-09-04,AAPL,SELL,0.125,0.0,-0.125,52.09749984741211,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-09-04,2019-09-04,2019-09-04,HD,BUY,0.0,0.125,0.125,223.9499969482422,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-10-02,2019-10-02,2019-10-02,ORCL,SELL,0.0,-0.125,-0.125,53.5,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-10-02,2019-10-02,2019-10-02,WMT,COVER,-0.125,0.0,0.125,39.133331298828125,0.125,6.25e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-10-30,2019-10-30,2019-10-30,AAPL,BUY,0.0,0.1,0.1,61.18999862670898,0.1,5e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-10-30,2019-10-30,2019-10-30,AMD,COVER,-0.125,-0.1,0.024999999999999994,32.93000030517578,0.024999999999999994,1.2499999999999997e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-10-30,2019-10-30,2019-10-30,CSCO,BUY,0.0,0.1,0.1,47.29999923706055,0.1,5e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
QUALITY_PROFITABILITY,2019-10-30,2019-10-30,2019-10-30,DE,COVER,-0.125,-0.1,0.024999999999999994,174.6199951171875,0.024999999999999994,1.2499999999999997e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_RESEARCH_PACK_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
